ticket_id,subscriber_id,ticket_date,ticket_channel,ticket_category,priority,status,resolution_date,sla_target_hours,assigned_team
TKT_000266,SUB_02786,2025-10-23,Online Chat,Billing Query,High,Escalated,2025-10-24,24,Tier 3
TKT_000267,SUB_01043,2025-12-30,App,Network Issue,Medium,In Progress,,24,Tier 3
TKT_000268,SUB_03919,2025-11-02,Call Center,Billing Query,Low,In Progress,,72,Tier 2
TKT_000269,SUB_01172,2025-12-07,Online Chat,Network Issue,Low,In Progress,,48,Tier 2
TKT_000270,SUB_01562,2025-11-24,Call Center,Network Issue,High,Resolved,2025-11-25,48,Tier 1
TKT_000271,SUB_02375,2025-10-30,App,Complaint,Medium,Resolved,2025-11-02,72,Tier 2
TKT_000272,SUB_00261,2025-12-24,Call Center,Billing Query,Medium,Resolved,2025-12-24,24,Field Ops
TKT_000273,SUB_00180,2025-10-07,Call Center,Billing Query,Medium,Open,,24,Tier 2
TKT_000274,SUB_03940,2025-11-24,App,Plan Change,Low,Resolved,2025-11-26,72,Field Ops
TKT_000275,SUB_02034,2025-11-16,Call Center,Technical Support,Low,In Progress,,72,Tier 1
TKT_000276,SUB_04689,2025-12-12,App,Network Issue,Medium,Resolved,2025-12-12,24,Field Ops
TKT_000277,SUB_01696,2025-09-09,Online Chat,Complaint,Low,In Progress,,72,Tier 3
TKT_000278,SUB_03975,2025-10-30,App,Billing Query,Medium,In Progress,,24,Tier 1
TKT_000279,SUB_04836,2025-10-23,Call Center,Technical Support,Medium,Resolved,2025-10-24,24,Tier 1
TKT_000280,SUB_04119,2025-12-07,Online Chat,Technical Support,High,Resolved,2025-12-07,72,Tier 3
TKT_000281,SUB_02801,2025-11-29,App,Billing Query,Medium,In Progress,,72,Tier 2
TKT_000282,SUB_01144,2025-11-20,App,Technical Support,Low,Open,,48,Tier 1
TKT_000283,SUB_01306,2025-09-15,Call Center,Billing Query,Medium,Resolved,2025-09-18,48,Field Ops
TKT_000284,SUB_02270,2025-11-23,Retail Store,Billing Query,High,Resolved,2025-11-24,24,Tier 3
TKT_000285,SUB_02410,2025-12-27,Call Center,Network Issue,Medium,Open,,24,Tier 2
TKT_000286,SUB_02188,2025-10-30,Call Center,Complaint,Medium,Resolved,2025-10-30,24,Tier 1
TKT_000287,SUB_01533,2025-12-19,Online Chat,Billing Query,Medium,In Progress,,24,Field Ops
TKT_000288,SUB_01633,2025-12-19,App,Complaint,High,Resolved,2025-12-22,48,Field Ops
TKT_000289,SUB_03515,2025-12-21,Online Chat,Complaint,Low,Resolved,2025-12-25,72,Field Ops
TKT_000290,SUB_03693,2025-10-05,Call Center,Billing Query,Low,Resolved,2025-10-06,48,Tier 3
TKT_000291,SUB_04915,2025-10-25,Online Chat,Network Issue,Low,Resolved,2025-10-27,72,Field Ops
TKT_000292,SUB_03289,2025-10-14,App,Technical Support,Low,In Progress,,48,Tier 1
TKT_000293,SUB_02518,2025-11-10,Call Center,Billing Query,Low,Resolved,2025-11-11,48,Tier 3
TKT_000294,SUB_00843,2025-11-24,App,Technical Support,Low,Open,,72,Tier 1
TKT_000295,SUB_02709,2025-11-01,Call Center,Network Issue,High,In Progress,,72,Tier 3
TKT_000296,SUB_00277,2025-10-10,App,Technical Support,Medium,Open,,72,Tier 1
TKT_000297,SUB_00089,2025-12-20,Call Center,Billing Query,Low,Resolved,2025-12-20,24,Tier 2
TKT_000298,SUB_04104,2025-10-29,App,Network Issue,Medium,Resolved,2025-11-02,72,Tier 2
TKT_000299,SUB_04618,2025-12-22,Call Center,Network Issue,Low,Resolved,2025-12-23,72,Tier 3
TKT_000300,SUB_01354,2025-12-20,Call Center,Network Issue,Low,In Progress,,24,Field Ops
TKT_000301,SUB_01035,2025-11-19,Call Center,Network Issue,Medium,Resolved,2025-11-20,48,Tier 3
TKT_000302,SUB_03865,2025-11-03,Retail Store,Plan Change,Medium,Resolved,2025-11-03,48,Tier 2
TKT_000303,SUB_03798,2025-10-29,Call Center,Billing Query,High,Resolved,2025-10-30,24,Tier 3
TKT_000304,SUB_01265,2025-11-08,Call Center,Plan Change,Low,Resolved,2025-11-12,72,Tier 2
TKT_000305,SUB_02344,2025-12-25,Online Chat,Network Issue,Medium,Escalated,2025-12-26,48,Field Ops
TKT_000306,SUB_01043,2025-10-02,Call Center,Technical Support,Medium,Resolved,2025-10-05,72,Field Ops
TKT_000307,SUB_03456,2025-12-07,Online Chat,Plan Change,Low,Resolved,2025-12-08,48,Tier 2
TKT_000308,SUB_03369,2025-11-30,Retail Store,Network Issue,Low,In Progress,,48,Tier 3
TKT_000309,SUB_01991,2025-12-29,Call Center,Billing Query,Low,Resolved,2025-12-31,72,Tier 3
TKT_000310,SUB_04165,2025-11-17,Retail Store,Network Issue,Low,Resolved,2025-11-17,24,Tier 1
TKT_000311,SUB_02802,2026-01-04,Retail Store,Billing Query,High,Resolved,2026-01-09,72,Tier 3
TKT_000312,SUB_04974,2025-12-01,App,Network Issue,Low,Resolved,2025-12-02,48,Tier 3
TKT_000313,SUB_01038,2025-09-14,Online Chat,Network Issue,Medium,Resolved,2025-09-15,48,Tier 1
TKT_000314,SUB_04546,2025-11-14,App,Billing Query,High,Resolved,2025-11-19,72,Tier 2
TKT_000315,SUB_00496,2025-10-27,Call Center,Network Issue,High,Resolved,2025-10-30,72,Field Ops
TKT_000316,SUB_02969,2025-09-21,App,Billing Query,High,Resolved,2025-09-24,48,Tier 2
TKT_000317,SUB_01357,2025-12-15,App,Network Issue,High,Resolved,2025-12-17,72,Tier 3
TKT_000318,SUB_00669,2025-09-20,Call Center,Network Issue,Low,Resolved,2025-09-20,72,Field Ops
TKT_000319,SUB_02590,2025-11-14,Online Chat,Technical Support,Medium,Resolved,2025-11-15,48,Field Ops
TKT_000320,SUB_00370,2025-10-24,Call Center,Technical Support,Medium,Resolved,2025-10-25,24,Tier 1
TKT_000321,SUB_02735,2025-11-04,App,Technical Support,Critical,Resolved,2025-11-04,24,Field Ops
TKT_000322,SUB_04410,2025-10-29,Call Center,Technical Support,Medium,In Progress,,48,Tier 1
TKT_000323,SUB_00435,2025-09-23,Call Center,Technical Support,Low,Resolved,2025-09-24,24,Tier 2
TKT_000324,SUB_01886,2025-09-19,Online Chat,Network Issue,Medium,Resolved,2025-09-22,72,Tier 2
TKT_000325,SUB_04322,2025-10-28,Online Chat,Network Issue,High,In Progress,,48,Tier 1
TKT_000326,SUB_04679,2025-12-15,Online Chat,Complaint,Medium,Resolved,2025-12-15,48,Tier 2
TKT_000327,SUB_01678,2025-12-19,Online Chat,Technical Support,Medium,Resolved,2025-12-19,48,Tier 1
TKT_000328,SUB_02756,2025-11-29,Online Chat,Billing Query,Low,Resolved,2025-11-30,72,Tier 3
TKT_000329,SUB_04689,2025-11-27,Online Chat,Plan Change,Medium,Resolved,2025-12-01,72,Tier 1
TKT_000330,SUB_04129,2025-12-25,App,Plan Change,Low,In Progress,,48,Tier 1
TKT_000331,SUB_03808,2025-11-21,Call Center,Technical Support,Medium,Resolved,2025-11-23,48,Field Ops
TKT_000332,SUB_03527,2025-11-13,Call Center,Plan Change,Medium,Escalated,2025-11-14,48,Tier 1
TKT_000333,SUB_01510,2025-10-18,Call Center,Technical Support,High,Resolved,2025-10-23,72,Tier 2
TKT_000334,SUB_02519,2025-09-14,Call Center,Network Issue,High,Open,,24,Field Ops
TKT_000335,SUB_02749,2025-10-09,App,Technical Support,Low,Open,,72,Field Ops
TKT_000336,SUB_04835,2025-12-22,Call Center,Technical Support,Low,Resolved,2025-12-23,24,Tier 3
TKT_000337,SUB_04105,2025-12-08,App,Network Issue,Medium,Resolved,2025-12-10,72,Tier 3
TKT_000338,SUB_04896,2025-11-05,Call Center,Billing Query,High,Resolved,2025-11-05,48,Tier 3
TKT_000339,SUB_00556,2025-12-23,Call Center,Network Issue,Medium,In Progress,,48,Tier 2
TKT_000340,SUB_03729,2025-12-21,Retail Store,Billing Query,Medium,In Progress,,24,Tier 1
TKT_000341,SUB_00674,2025-09-21,Online Chat,Plan Change,Medium,Resolved,2025-09-21,72,Tier 3
TKT_000342,SUB_01207,2025-12-17,Online Chat,Network Issue,Medium,Open,,48,Tier 2
TKT_000343,SUB_03628,2025-10-09,App,Network Issue,Low,Resolved,2025-10-09,24,Field Ops
TKT_000344,SUB_01621,2025-12-04,App,Billing Query,Medium,Resolved,2025-12-05,24,Tier 1
TKT_000345,SUB_02755,2025-11-12,App,Billing Query,Low,In Progress,,48,Tier 2
TKT_000346,SUB_04267,2025-10-04,App,Plan Change,Medium,Resolved,2025-10-05,48,Tier 3
TKT_000347,SUB_03650,2026-01-01,App,Billing Query,High,In Progress,,48,Tier 2
TKT_000348,SUB_03876,2025-11-27,App,Network Issue,High,Resolved,2025-11-28,24,Tier 1
TKT_000349,SUB_03750,2025-12-07,Call Center,Network Issue,Low,In Progress,,72,Field Ops
TKT_000350,SUB_02823,2025-12-31,Call Center,Network Issue,Low,Resolved,2026-01-02,72,Tier 2
TKT_000351,SUB_04953,2025-11-30,Retail Store,Technical Support,Medium,Resolved,2025-12-01,48,Field Ops
TKT_000352,SUB_04734,2025-12-14,App,Billing Query,Medium,Escalated,2025-12-17,72,Tier 3
TKT_000353,SUB_03363,2025-12-25,Call Center,Billing Query,Low,Resolved,2025-12-25,48,Tier 2
TKT_000354,SUB_00590,2025-12-30,App,Billing Query,Medium,Resolved,2025-12-31,24,Tier 3
TKT_000355,SUB_01796,2025-12-21,Call Center,Plan Change,High,Resolved,2025-12-21,24,Field Ops
TKT_000356,SUB_00811,2025-09-28,Retail Store,Network Issue,Low,In Progress,,24,Tier 1
TKT_000357,SUB_00508,2025-09-11,Call Center,Technical Support,Low,Resolved,2025-09-15,72,Field Ops
TKT_000358,SUB_01205,2025-09-10,App,Billing Query,Low,Resolved,2025-09-12,48,Tier 3
TKT_000359,SUB_02125,2025-12-06,Online Chat,Billing Query,Low,Resolved,2025-12-09,72,Tier 3
TKT_000360,SUB_03007,2025-09-19,Online Chat,Network Issue,Medium,Resolved,2025-09-19,48,Tier 1
TKT_000361,SUB_00701,2025-12-27,App,Plan Change,Low,Resolved,2025-12-28,24,Tier 1
TKT_000362,SUB_04633,2025-11-29,Call Center,Network Issue,High,In Progress,,48,Field Ops
TKT_000363,SUB_01795,2025-11-21,Call Center,Network Issue,Low,Resolved,2025-11-24,72,Tier 1
TKT_000364,SUB_03857,2025-09-24,App,Network Issue,Low,In Progress,,24,Tier 1
TKT_000365,SUB_00982,2025-10-06,Online Chat,Network Issue,Critical,Resolved,2025-10-08,48,Field Ops
TKT_000366,SUB_00176,2025-11-24,Call Center,Plan Change,Medium,Resolved,2025-11-25,48,Tier 3
TKT_000367,SUB_02649,2025-12-12,App,Network Issue,High,Resolved,2025-12-12,24,Tier 3
TKT_000368,SUB_00043,2025-11-22,Call Center,Technical Support,Medium,Resolved,2025-11-23,48,Tier 1
TKT_000369,SUB_02337,2025-11-12,App,Network Issue,High,In Progress,,48,Tier 3
TKT_000370,SUB_03431,2025-09-08,App,Network Issue,High,Open,,48,Tier 2
TKT_000371,SUB_02961,2025-09-07,App,Technical Support,Low,Open,,48,Tier 1
TKT_000372,SUB_00629,2025-10-03,Online Chat,Plan Change,Low,In Progress,,48,Field Ops
TKT_000373,SUB_04409,2025-12-29,Call Center,Billing Query,High,Resolved,2026-01-02,72,Tier 3
TKT_000374,SUB_02542,2025-09-30,App,Technical Support,High,Resolved,2025-09-30,24,Tier 2
TKT_000375,SUB_01452,2025-09-08,Online Chat,Technical Support,High,Resolved,2025-09-09,48,Field Ops
TKT_000376,SUB_00799,2025-12-28,Call Center,Complaint,High,Resolved,2025-12-30,48,Tier 3
TKT_000377,SUB_02349,2025-11-14,Call Center,Technical Support,High,Resolved,2025-11-14,24,Field Ops
TKT_000378,SUB_04287,2025-11-15,Call Center,Technical Support,Medium,Resolved,2025-11-15,72,Field Ops
TKT_000379,SUB_02062,2025-12-09,App,Network Issue,Medium,Resolved,2025-12-09,48,Tier 1
TKT_000380,SUB_02403,2025-10-21,Call Center,Network Issue,Low,In Progress,,24,Tier 3
TKT_000381,SUB_04917,2025-09-16,Call Center,Plan Change,Medium,Resolved,2025-09-16,72,Tier 2
TKT_000382,SUB_03471,2025-12-08,App,Complaint,Low,Resolved,2025-12-13,72,Tier 3
TKT_000383,SUB_04877,2025-11-04,Call Center,Network Issue,High,Escalated,2025-11-05,24,Field Ops
TKT_000384,SUB_04728,2025-11-29,App,Billing Query,Low,Escalated,2025-11-29,24,Tier 2
TKT_000385,SUB_01080,2025-09-20,Online Chat,Technical Support,Low,Open,,48,Tier 2
TKT_000386,SUB_00162,2025-10-30,Retail Store,Billing Query,Low,Resolved,2025-11-01,48,Tier 3
TKT_000387,SUB_01873,2025-10-14,Online Chat,Billing Query,Medium,Resolved,2025-10-14,48,Field Ops
TKT_000388,SUB_00685,2025-11-26,Call Center,Plan Change,Low,Open,,48,Tier 1
TKT_000389,SUB_02474,2025-11-12,Call Center,Network Issue,Medium,Resolved,2025-11-16,72,Tier 1
TKT_000390,SUB_00643,2025-11-03,Call Center,Billing Query,Low,Resolved,2025-11-04,24,Field Ops
TKT_000391,SUB_03290,2025-11-14,Call Center,Plan Change,Medium,Resolved,2025-11-14,72,Tier 1
TKT_000392,SUB_04796,2025-10-24,Call Center,Technical Support,Low,Resolved,2025-10-28,72,Tier 3
TKT_000393,SUB_01725,2025-12-05,Call Center,Network Issue,Low,Resolved,2025-12-06,72,Tier 3
TKT_000394,SUB_04347,2025-10-26,Call Center,Network Issue,Medium,Resolved,2025-10-26,24,Tier 2
TKT_000395,SUB_02821,2025-12-05,Call Center,Technical Support,Low,Resolved,2025-12-07,48,Tier 1
TKT_000396,SUB_02901,2025-09-27,Call Center,Technical Support,High,Resolved,2025-10-01,72,Tier 2
TKT_000397,SUB_03125,2025-09-07,Retail Store,Billing Query,Low,Resolved,2025-09-07,72,Field Ops
TKT_000398,SUB_00043,2025-10-11,Call Center,Billing Query,Medium,Resolved,2025-10-12,24,Tier 3
TKT_000399,SUB_02353,2025-12-19,App,Network Issue,Critical,In Progress,,24,Tier 2
TKT_000400,SUB_00416,2025-12-20,Call Center,Plan Change,Low,Resolved,2025-12-21,24,Tier 2
TKT_000401,SUB_04463,2025-10-30,Call Center,Billing Query,Low,Resolved,2025-11-02,48,Tier 3
TKT_000402,SUB_03454,2025-11-01,Call Center,Billing Query,Low,Resolved,2025-11-02,24,Field Ops
TKT_000403,SUB_04829,2025-12-30,Online Chat,Billing Query,Low,In Progress,,24,Tier 2
TKT_000404,SUB_04987,2025-11-12,App,Technical Support,Medium,Resolved,2025-11-14,72,Field Ops
TKT_000405,SUB_02598,2025-10-23,App,Network Issue,Medium,In Progress,,48,Tier 3
TKT_000406,SUB_04718,2025-09-18,App,Network Issue,Critical,Resolved,2025-09-18,24,Tier 3
TKT_000407,SUB_02249,2025-10-05,Call Center,Network Issue,High,Resolved,2025-10-06,24,Tier 1
TKT_000408,SUB_03656,2025-10-06,Online Chat,Network Issue,Low,Resolved,2025-10-06,48,Tier 1
TKT_000409,SUB_01063,2025-12-25,Call Center,Network Issue,Low,In Progress,,24,Field Ops
TKT_000410,SUB_01759,2025-12-30,Online Chat,Technical Support,Low,Resolved,2025-12-31,24,Tier 3
TKT_000411,SUB_00703,2025-10-16,Online Chat,Network Issue,Low,Resolved,2025-10-20,72,Tier 3
TKT_000412,SUB_01373,2025-10-21,App,Network Issue,High,Resolved,2025-10-21,48,Field Ops
TKT_000413,SUB_04752,2025-09-14,Call Center,Network Issue,Medium,Resolved,2025-09-15,24,Field Ops
TKT_000414,SUB_03793,2025-12-09,Call Center,Network Issue,Medium,Resolved,2025-12-14,72,Tier 3
TKT_000415,SUB_03645,2025-09-20,Call Center,Network Issue,Low,In Progress,,72,Tier 1
TKT_000416,SUB_02326,2025-12-09,Online Chat,Plan Change,Low,In Progress,,72,Tier 1
TKT_000417,SUB_01248,2025-11-11,App,Network Issue,Medium,Resolved,2025-11-12,48,Field Ops
TKT_000418,SUB_01523,2025-10-20,App,Technical Support,Critical,Escalated,2025-10-21,72,Tier 3
TKT_000419,SUB_04244,2025-12-20,Call Center,Network Issue,Low,Resolved,2025-12-21,48,Field Ops
TKT_000420,SUB_00574,2025-09-17,Call Center,Billing Query,Low,Resolved,2025-09-17,72,Tier 2
TKT_000421,SUB_00922,2025-10-09,Call Center,Technical Support,High,Resolved,2025-10-11,48,Field Ops
TKT_000422,SUB_04560,2025-11-26,Online Chat,Technical Support,Critical,Resolved,2025-11-29,48,Tier 2
TKT_000423,SUB_03491,2025-09-26,Retail Store,Network Issue,Low,Resolved,2025-09-26,72,Tier 3
TKT_000424,SUB_03939,2025-11-19,App,Network Issue,Medium,Resolved,2025-11-19,48,Field Ops
TKT_000425,SUB_01673,2025-10-29,Call Center,Plan Change,Low,Resolved,2025-10-30,24,Tier 2
TKT_000426,SUB_00806,2025-09-28,Online Chat,Network Issue,Medium,Resolved,2025-09-29,24,Tier 1
TKT_000427,SUB_04385,2025-09-14,Online Chat,Billing Query,High,Resolved,2025-09-14,24,Field Ops
TKT_000428,SUB_02376,2025-10-01,Call Center,Billing Query,Low,Resolved,2025-10-02,24,Field Ops
TKT_000429,SUB_01269,2025-10-09,Call Center,Technical Support,Low,Resolved,2025-10-09,48,Tier 3
TKT_000430,SUB_02936,2025-10-16,App,Billing Query,Medium,Resolved,2025-10-16,24,Tier 1
TKT_000431,SUB_02872,2025-10-12,Call Center,Billing Query,High,In Progress,,72,Tier 3
TKT_000432,SUB_00077,2025-11-26,Retail Store,Plan Change,Medium,Resolved,2025-11-30,72,Tier 3
TKT_000433,SUB_02261,2025-10-29,App,Billing Query,Low,Open,,72,Field Ops
TKT_000434,SUB_00490,2026-01-02,Call Center,Plan Change,Low,Resolved,2026-01-03,72,Tier 1
TKT_000435,SUB_04511,2025-11-02,Retail Store,Network Issue,Low,Resolved,2025-11-04,72,Tier 3
TKT_000436,SUB_01945,2025-11-05,Call Center,Technical Support,Medium,In Progress,,48,Tier 2
TKT_000437,SUB_00222,2025-09-14,Call Center,Network Issue,High,In Progress,,72,Tier 3
TKT_000438,SUB_04705,2025-11-06,App,Billing Query,High,Resolved,2025-11-08,72,Tier 3
TKT_000439,SUB_00185,2026-01-04,Call Center,Network Issue,Medium,Resolved,2026-01-07,48,Tier 3
TKT_000440,SUB_03883,2025-11-04,App,Complaint,Low,Resolved,2025-11-04,48,Tier 2
TKT_000441,SUB_02179,2025-11-27,App,Technical Support,Low,Escalated,2025-11-28,24,Tier 1
TKT_000442,SUB_00057,2025-09-26,Retail Store,Technical Support,Low,In Progress,,48,Tier 1
TKT_000443,SUB_03053,2025-12-29,Call Center,Billing Query,High,Resolved,2025-12-30,24,Tier 2
TKT_000444,SUB_04049,2025-12-17,Call Center,Network Issue,High,Resolved,2025-12-18,48,Tier 2
TKT_000445,SUB_01097,2025-09-24,Retail Store,Billing Query,Medium,Resolved,2025-09-25,72,Tier 2
TKT_000446,SUB_01459,2025-11-21,Retail Store,Network Issue,High,Resolved,2025-11-24,48,Tier 1
TKT_000447,SUB_03891,2025-12-09,Call Center,Plan Change,High,Resolved,2025-12-10,24,Field Ops
TKT_000448,SUB_02410,2025-11-03,Call Center,Billing Query,Low,Resolved,2025-11-05,72,Tier 3
TKT_000449,SUB_02781,2026-01-04,Online Chat,Technical Support,Medium,Resolved,2026-01-08,72,Tier 1
TKT_000450,SUB_01758,2025-10-14,Call Center,Network Issue,Medium,Resolved,2025-10-17,72,Field Ops
TKT_000451,SUB_00809,2025-10-30,Online Chat,Billing Query,Low,Resolved,2025-11-01,72,Field Ops
TKT_000452,SUB_03062,2025-12-23,App,Complaint,High,In Progress,,72,Tier 2
TKT_000453,SUB_04975,2025-09-30,Call Center,Network Issue,Low,Resolved,2025-09-30,48,Tier 1
TKT_000454,SUB_03595,2025-10-09,App,Network Issue,Medium,Resolved,2025-10-15,72,Field Ops
TKT_000455,SUB_04184,2025-12-27,Online Chat,Network Issue,Low,Resolved,2025-12-28,24,Tier 2
TKT_000456,SUB_00514,2025-12-09,Retail Store,Billing Query,Low,Resolved,2025-12-11,72,Field Ops
TKT_000457,SUB_01828,2025-10-11,Call Center,Network Issue,Medium,Resolved,2025-10-15,72,Tier 3
TKT_000458,SUB_01852,2025-10-03,App,Billing Query,Medium,Resolved,2025-10-07,72,Tier 1
TKT_000459,SUB_02875,2025-12-22,Call Center,Technical Support,Medium,Resolved,2025-12-23,24,Tier 1
TKT_000460,SUB_01019,2025-12-16,App,Plan Change,Medium,Resolved,2025-12-17,72,Tier 1
TKT_000461,SUB_02883,2025-10-17,Retail Store,Billing Query,Low,Resolved,2025-10-17,24,Tier 2
TKT_000462,SUB_04591,2025-09-09,Call Center,Network Issue,Medium,Resolved,2025-09-10,24,Tier 2
TKT_000463,SUB_00075,2026-01-01,Call Center,Network Issue,Low,Resolved,2026-01-03,48,Tier 1
TKT_000464,SUB_02815,2025-11-15,App,Technical Support,Low,Resolved,2025-11-16,24,Field Ops
TKT_000465,SUB_04182,2025-09-07,Retail Store,Network Issue,Medium,Resolved,2025-09-09,48,Tier 1
TKT_000466,SUB_04882,2025-09-08,Online Chat,Technical Support,Critical,Resolved,2025-09-08,24,Field Ops
TKT_000467,SUB_02176,2025-12-06,Call Center,Network Issue,Medium,Resolved,2025-12-10,72,Tier 1
TKT_000468,SUB_02095,2025-10-11,App,Billing Query,Low,Resolved,2025-10-12,24,Tier 2
TKT_000469,SUB_01897,2025-10-17,Call Center,Billing Query,Low,Resolved,2025-10-18,48,Tier 1
TKT_000470,SUB_00538,2025-09-08,App,Network Issue,Low,Open,,48,Tier 3
TKT_000471,SUB_00486,2025-11-26,Online Chat,Technical Support,Medium,Resolved,2025-11-28,48,Tier 1
TKT_000472,SUB_04411,2025-10-20,Call Center,Network Issue,High,Resolved,2025-10-21,72,Field Ops
TKT_000473,SUB_02370,2025-09-30,Call Center,Network Issue,High,Resolved,2025-10-02,72,Tier 2
TKT_000474,SUB_04962,2025-11-13,Call Center,Complaint,Low,Resolved,2025-11-14,24,Tier 1
TKT_000475,SUB_04110,2025-09-12,Retail Store,Network Issue,Medium,Resolved,2025-09-12,24,Tier 2
TKT_000476,SUB_01699,2025-12-09,App,Billing Query,High,Resolved,2025-12-11,48,Tier 1
TKT_000477,SUB_03025,2025-12-24,Call Center,Technical Support,Medium,Resolved,2025-12-26,72,Field Ops
TKT_000478,SUB_03329,2025-10-24,App,Network Issue,High,Resolved,2025-10-25,48,Field Ops
TKT_000479,SUB_01529,2025-12-11,Retail Store,Network Issue,Medium,Open,,72,Tier 3
TKT_000480,SUB_02901,2025-10-15,Call Center,Network Issue,Medium,Escalated,2025-10-17,48,Field Ops
TKT_000481,SUB_04137,2025-10-13,Online Chat,Billing Query,High,Resolved,2025-10-14,24,Tier 1
TKT_000482,SUB_01898,2025-11-16,Call Center,Network Issue,Medium,Escalated,2025-11-21,72,Field Ops
TKT_000483,SUB_02838,2025-11-26,Call Center,Network Issue,Low,Resolved,2025-11-27,24,Tier 1
TKT_000484,SUB_03053,2025-09-09,Online Chat,Network Issue,High,Resolved,2025-09-10,48,Tier 3
TKT_000485,SUB_03508,2025-10-08,Retail Store,Network Issue,Medium,Resolved,2025-10-09,48,Tier 3
TKT_000486,SUB_00118,2025-11-26,App,Network Issue,Medium,Resolved,2025-11-27,48,Tier 2
TKT_000487,SUB_00098,2026-01-04,Call Center,Technical Support,Low,Open,,24,Tier 3
TKT_000488,SUB_03256,2025-09-25,Online Chat,Network Issue,Low,In Progress,,48,Tier 1
TKT_000489,SUB_03880,2025-12-19,App,Billing Query,Low,Resolved,2025-12-19,72,Tier 2
TKT_000490,SUB_00348,2025-12-12,App,Network Issue,High,Open,,72,Tier 1
TKT_000491,SUB_02287,2025-11-21,Call Center,Network Issue,Medium,Open,,24,Field Ops
TKT_000492,SUB_01541,2025-12-02,App,Network Issue,Medium,Resolved,2025-12-05,72,Tier 3
TKT_000493,SUB_04904,2025-11-26,App,Network Issue,Low,Open,,72,Tier 1
TKT_000494,SUB_00330,2025-10-29,Online Chat,Network Issue,High,In Progress,,48,Tier 1
TKT_000495,SUB_01238,2025-11-14,App,Network Issue,Low,Open,,48,Tier 1
TKT_000496,SUB_03465,2025-12-30,App,Billing Query,Medium,Resolved,2025-12-30,48,Tier 3
TKT_000497,SUB_03582,2025-11-04,Online Chat,Technical Support,Medium,Open,,48,Field Ops
TKT_000498,SUB_01079,2025-11-24,Call Center,Billing Query,High,Escalated,2025-11-24,24,Tier 1
TKT_000499,SUB_04733,2025-12-15,Call Center,Network Issue,Low,In Progress,,24,Tier 1
TKT_000500,SUB_03044,2025-10-27,Online Chat,Plan Change,High,Resolved,2025-10-30,72,Tier 1
TKT_000501,SUB_03919,2025-10-31,Call Center,Technical Support,Low,Resolved,2025-11-03,48,Field Ops
TKT_000502,SUB_02593,2025-09-12,Call Center,Network Issue,Low,Resolved,2025-09-13,48,Tier 3
TKT_000503,SUB_03175,2025-11-28,Call Center,Complaint,Low,In Progress,,24,Tier 2
