usage_id,subscriber_id,usage_date,data_usage_gb,voice_minutes,sms_count,roaming_charges,addon_charges
USG_000387,SUB_03550,2025-09-07,6.63,210,179,0.0,11.8
USG_000388,SUB_04981,2025-10-31,3.83,313,294,0.0,0.0
USG_000389,SUB_03395,2025-10-01,6.94,33,98,0.0,0.0
USG_000390,SUB_01290,2025-10-15,8.78,260,91,0.0,0.0
USG_000391,SUB_00685,2025-09-10,5.98,163,136,0.0,0.0
USG_000392,SUB_01692,2025-09-11,5.6,245,195,0.0,0.0
USG_000393,SUB_04074,2025-11-22,2.61,177,119,0.0,0.0
USG_000394,SUB_02406,2025-09-18,15.26,277,98,0.0,0.0
USG_000395,SUB_02223,2025-12-16,7.11,334,76,0.0,0.0
USG_000396,SUB_01714,2025-11-11,7.1,97,103,134.91,0.0
USG_000397,SUB_02219,2025-10-07,2.38,52,269,0.0,25.44
USG_000398,SUB_00367,2025-11-10,2.81,415,147,0.0,0.0
USG_000399,SUB_01702,2025-10-26,5.02,230,137,0.0,0.0
USG_000400,SUB_00217,2025-11-19,8.11,388,286,0.0,80.7
USG_000401,SUB_03603,2025-11-23,4.15,4,127,0.0,0.0
USG_000402,SUB_04061,2025-10-13,3.15,49,240,0.0,0.0
USG_000403,SUB_04419,2025-09-22,10.7,2,19,0.0,0.0
USG_000404,SUB_03290,2025-10-12,1.62,233,108,197.19,0.0
USG_000405,SUB_03869,2025-12-01,3.54,312,296,0.0,0.0
USG_000406,SUB_01025,2025-11-04,29.89,11,221,0.0,0.0
USG_000407,SUB_02510,2025-11-25,4.1,13,110,0.0,0.0
USG_000408,SUB_04317,2025-09-20,2.91,183,214,0.0,0.0
USG_000409,SUB_03275,2025-09-16,5.05,483,10,0.0,0.0
USG_000410,SUB_02822,2025-10-10,6.12,92,104,0.0,0.0
USG_000411,SUB_03551,2025-11-24,5.23,452,142,0.0,64.57
USG_000412,SUB_03934,2025-10-29,14.25,485,117,0.0,0.0
USG_000413,SUB_01304,2025-12-21,3.78,359,274,0.0,80.15
USG_000414,SUB_01193,2025-10-15,6.23,165,251,0.0,0.0
USG_000415,SUB_03632,2025-12-27,11.41,404,36,0.0,0.0
USG_000416,SUB_02399,2025-11-12,7.18,388,208,173.63,0.0
USG_000417,SUB_01895,2025-10-18,4.58,368,43,0.0,0.0
USG_000418,SUB_01363,2025-11-02,5.0,170,43,122.08,0.0
USG_000419,SUB_02835,2025-11-28,7.6,268,192,0.0,0.0
USG_000420,SUB_02085,2025-10-26,3.4,484,99,0.0,0.0
USG_000421,SUB_02926,2025-12-03,2.0,132,206,0.0,0.0
USG_000422,SUB_02355,2025-10-06,2.58,45,244,0.0,0.0
USG_000423,SUB_00468,2025-11-03,9.57,443,182,0.0,17.31
USG_000424,SUB_03975,2025-12-29,2.31,200,227,0.0,0.0
USG_000425,SUB_04932,2025-11-24,15.44,453,250,52.99,0.0
USG_000426,SUB_03613,2025-11-24,2.89,122,146,142.57,0.0
USG_000427,SUB_03420,2025-12-24,0.82,403,129,173.84,78.4
USG_000428,SUB_04601,2025-10-26,4.03,144,12,0.0,0.0
USG_000429,SUB_04637,2025-10-30,4.27,305,227,0.0,0.0
USG_000430,SUB_00736,2025-10-17,19.99,333,106,0.0,0.0
USG_000431,SUB_00317,2025-11-28,8.99,142,17,0.0,0.0
USG_000432,SUB_03448,2025-12-08,4.53,148,134,0.0,0.0
USG_000433,SUB_03220,2025-11-29,6.3,175,92,172.98,0.0
USG_000434,SUB_03956,2025-11-01,12.7,385,185,15.56,0.0
USG_000435,SUB_04861,2025-11-18,5.52,160,41,0.0,0.0
USG_000436,SUB_03072,2025-11-10,7.73,218,39,0.0,0.0
USG_000437,SUB_04323,2025-10-31,14.69,391,209,0.0,0.0
USG_000438,SUB_02705,2025-12-08,3.95,204,196,0.0,0.0
USG_000439,SUB_00156,2025-12-10,3.66,206,175,117.23,0.0
USG_000440,SUB_00662,2025-10-12,12.22,354,118,0.0,0.0
USG_000441,SUB_01795,2025-11-09,3.86,8,161,0.0,0.0
USG_000442,SUB_02332,2025-11-25,4.75,79,34,0.0,0.0
USG_000443,SUB_02085,2025-12-28,1.78,16,157,0.0,0.0
USG_000444,SUB_02346,2025-10-04,6.95,129,232,0.0,0.0
USG_000445,SUB_01618,2025-10-10,2.84,423,65,0.0,0.0
USG_000446,SUB_02525,2025-10-13,12.57,469,115,0.0,0.0
USG_000447,SUB_02178,2025-12-23,3.62,468,208,0.0,86.45
USG_000448,SUB_04628,2025-10-15,2.36,258,96,0.0,0.0
USG_000449,SUB_03609,2025-10-02,3.8,417,40,0.0,93.57
USG_000450,SUB_03519,2025-11-27,2.67,281,167,0.0,0.0
USG_000451,SUB_00566,2025-12-19,5.22,453,38,194.23,0.0
USG_000452,SUB_03621,2025-10-19,3.01,454,56,0.0,0.0
USG_000453,SUB_01715,2025-10-04,11.1,49,300,0.0,0.0
USG_000454,SUB_00889,2025-11-16,2.61,132,65,0.0,17.3
USG_000455,SUB_01509,2025-09-20,36.54,294,237,0.0,0.0
USG_000456,SUB_00506,2025-12-23,21.69,88,32,0.0,0.0
USG_000457,SUB_01870,2025-10-14,6.28,127,42,0.0,0.0
USG_000458,SUB_03499,2025-10-02,3.47,30,157,0.0,0.0
USG_000459,SUB_00853,2025-12-01,18.71,208,184,0.0,0.0
USG_000460,SUB_03018,2025-10-17,3.56,362,221,0.0,0.0
USG_000461,SUB_03145,2025-12-29,1.29,379,94,0.0,0.0
USG_000462,SUB_03912,2025-11-24,15.2,174,78,0.0,0.0
USG_000463,SUB_00797,2026-01-04,8.24,52,11,0.0,0.0
USG_000464,SUB_03691,2025-11-28,2.92,8,30,177.64,0.0
USG_000465,SUB_01272,2025-09-27,5.81,378,63,0.0,0.0
USG_000466,SUB_04879,2026-01-03,0.87,324,255,0.0,0.0
USG_000467,SUB_01645,2025-11-29,5.22,74,15,0.0,0.0
USG_000468,SUB_04809,2025-11-19,18.36,381,1,0.0,0.0
USG_000469,SUB_01342,2025-11-30,13.76,479,180,0.0,0.0
USG_000470,SUB_04399,2025-09-13,6.24,15,23,132.2,26.73
USG_000471,SUB_03285,2025-11-24,4.43,412,97,0.0,14.47
USG_000472,SUB_03377,2025-09-18,3.17,367,22,0.0,88.46
USG_000473,SUB_00229,2025-12-06,12.47,412,194,0.0,0.0
USG_000474,SUB_01674,2025-12-17,5.19,42,257,116.88,0.0
USG_000475,SUB_03778,2025-12-04,10.17,430,181,0.0,0.0
USG_000476,SUB_04982,2025-11-17,4.38,261,226,0.0,0.0
USG_000477,SUB_04096,2025-12-05,5.6,105,199,0.0,0.0
USG_000478,SUB_01232,2025-12-29,2.27,472,143,0.0,0.0
USG_000479,SUB_04309,2025-12-31,5.48,8,106,0.0,0.0
USG_000480,SUB_02465,2025-12-25,12.1,125,286,0.0,0.0
USG_000481,SUB_02796,2025-10-16,1.72,288,24,46.67,0.0
USG_000482,SUB_02309,2025-11-21,3.62,376,209,0.0,0.0
USG_000483,SUB_03200,2025-12-09,1.47,201,252,0.0,0.0
USG_000484,SUB_04941,2025-12-13,5.09,270,211,66.35,0.0
USG_000485,SUB_01434,2025-11-21,10.47,339,273,0.0,15.89
USG_000486,SUB_01588,2025-12-07,4.71,391,56,0.0,0.0
USG_000487,SUB_03605,2025-10-03,4.64,372,152,0.0,0.0
USG_000488,SUB_04688,2026-01-01,3.5,9,204,0.0,0.0
USG_000489,SUB_02110,2025-11-07,8.21,243,171,0.0,0.0
USG_000490,SUB_01939,2025-09-17,10.87,176,168,0.0,0.0
USG_000491,SUB_04874,2025-12-05,5.65,362,234,17.4,0.0
USG_000492,SUB_02809,2025-11-13,1.11,475,80,0.0,0.0
USG_000493,SUB_01150,2025-12-23,6.59,315,252,0.0,0.0
USG_000494,SUB_02577,2025-11-24,2.45,36,183,0.0,0.0
USG_000495,SUB_01074,2025-11-24,3.38,218,121,1.59,0.0
USG_000496,SUB_01994,2025-10-21,26.69,31,56,0.0,0.0
USG_000497,SUB_00370,2025-09-17,7.6,243,79,0.0,0.0
USG_000498,SUB_01214,2025-11-13,2.33,381,110,0.0,0.0
USG_000499,SUB_01616,2025-11-07,3.11,290,266,0.0,0.0
USG_000500,SUB_00481,2025-09-17,10.92,406,104,0.0,0.0
USG_000501,SUB_00052,2025-09-16,9.0,112,224,0.0,0.0
USG_000502,SUB_03845,2025-10-28,16.44,475,177,0.0,0.0
USG_000503,SUB_00156,2025-10-21,2.96,201,20,0.0,0.0
USG_000504,SUB_02567,2026-01-04,5.54,69,24,0.0,0.0
USG_000505,SUB_03804,2026-01-03,16.55,319,293,0.0,0.0
USG_000506,SUB_01473,2025-12-06,43.59,209,227,0.0,15.36
USG_000507,SUB_04855,2025-10-23,6.64,43,182,144.53,0.0
USG_000508,SUB_02095,2025-11-17,4.45,163,281,0.0,38.63
USG_000509,SUB_04007,2025-10-10,1.67,203,244,0.0,0.0
USG_000510,SUB_03808,2025-09-07,3.7,426,11,166.03,0.0
USG_000511,SUB_00967,2025-11-23,4.54,191,189,0.0,0.0
USG_000512,SUB_02672,2025-10-15,2.01,399,84,0.0,0.0
USG_000513,SUB_04132,2026-01-02,2.29,266,125,0.0,0.0
USG_000514,SUB_04597,2025-10-11,3.87,194,163,0.0,0.0
USG_000515,SUB_00186,2025-10-23,1.88,134,107,0.0,0.0
USG_000516,SUB_04157,2025-11-14,4.14,172,210,34.94,0.0
USG_000517,SUB_00026,2025-12-22,7.29,439,27,0.0,69.39
USG_000518,SUB_02874,2025-12-26,2.29,303,237,0.0,66.4
USG_000519,SUB_01058,2025-09-22,3.11,392,147,0.0,0.0
USG_000520,SUB_00694,2025-12-20,9.34,274,247,0.0,0.0
USG_000521,SUB_03524,2025-11-05,11.66,130,53,0.0,0.0
USG_000522,SUB_04717,2025-10-16,1.36,448,191,0.0,0.0
USG_000523,SUB_03029,2025-09-26,2.94,187,190,0.0,0.0
USG_000524,SUB_03326,2025-11-08,7.28,249,185,19.54,0.0
USG_000525,SUB_00437,2025-09-26,7.45,327,60,0.0,0.0
USG_000526,SUB_02299,2025-10-04,11.73,492,154,0.0,0.0
USG_000527,SUB_04483,2025-09-20,0.77,499,227,0.0,0.0
USG_000528,SUB_04767,2025-12-01,6.97,412,125,24.9,0.0
USG_000529,SUB_03085,2025-11-19,3.56,364,110,0.0,0.0
USG_000530,SUB_03873,2025-09-11,5.72,9,39,0.0,0.0
USG_000531,SUB_00308,2025-11-30,4.11,196,235,0.0,0.0
USG_000532,SUB_00327,2025-11-08,5.46,91,270,0.0,0.0
USG_000533,SUB_03835,2025-12-31,6.13,408,186,0.0,0.0
USG_000534,SUB_04082,2025-11-02,3.74,101,219,0.0,0.0
USG_000535,SUB_03437,2025-12-06,4.77,250,29,0.0,0.0
USG_000536,SUB_02069,2025-10-11,2.55,54,99,0.0,0.0
USG_000537,SUB_01835,2025-09-13,22.06,158,84,0.0,0.0
USG_000538,SUB_02188,2025-11-01,3.01,115,160,0.0,0.0
USG_000539,SUB_03979,2025-11-02,10.43,493,11,0.0,0.0
USG_000540,SUB_00108,2025-12-01,1.44,369,116,154.84,0.0
USG_000541,SUB_03520,2025-11-17,9.08,12,262,0.0,0.0
USG_000542,SUB_01749,2025-12-01,1.45,241,135,0.0,0.0
USG_000543,SUB_01366,2025-12-29,4.66,199,219,20.74,0.0
USG_000544,SUB_01236,2025-10-02,7.3,135,85,0.0,0.0
USG_000545,SUB_03645,2025-09-17,18.21,404,279,0.0,84.29
USG_000546,SUB_02946,2025-10-27,4.09,322,139,0.0,0.0
USG_000547,SUB_02072,2025-09-30,1.73,143,146,21.88,0.0
USG_000548,SUB_03313,2025-09-17,6.05,105,282,128.69,0.0
USG_000549,SUB_02086,2025-11-02,23.76,262,154,0.0,0.0
USG_000550,SUB_02694,2025-12-26,4.46,195,68,0.0,26.1
USG_000551,SUB_02349,2025-10-02,2.77,30,49,0.0,0.0
USG_000552,SUB_01998,2026-01-01,3.71,260,246,78.98,0.0
USG_000553,SUB_04664,2025-09-12,3.25,222,55,47.45,0.0
USG_000554,SUB_01391,2025-12-10,3.63,429,33,0.0,0.0
USG_000555,SUB_00909,2025-11-09,2.28,268,264,0.0,0.0
USG_000556,SUB_02889,2025-09-20,4.51,113,22,0.0,0.0
USG_000557,SUB_01556,2025-10-26,17.63,407,205,0.0,0.0
USG_000558,SUB_02876,2025-09-20,5.12,18,165,0.0,0.0
USG_000559,SUB_02224,2025-11-23,6.73,466,128,0.0,0.0
USG_000560,SUB_04704,2025-11-28,1.74,172,58,0.0,0.0
USG_000561,SUB_00515,2025-09-22,5.89,191,286,0.0,0.0
USG_000562,SUB_01372,2025-11-20,4.21,491,170,13.4,0.0
USG_000563,SUB_03836,2025-12-09,12.65,1,71,0.0,0.0
USG_000564,SUB_00248,2025-11-16,7.57,405,141,0.0,0.0
USG_000565,SUB_02235,2025-10-02,8.1,118,257,38.42,0.0
USG_000566,SUB_00804,2025-09-07,3.57,453,167,96.0,0.0
USG_000567,SUB_02438,2025-10-25,6.99,361,176,0.0,73.44
USG_000568,SUB_02929,2025-09-13,1.57,96,44,0.0,0.0
USG_000569,SUB_04659,2025-11-18,21.58,173,232,0.0,8.14
USG_000570,SUB_04696,2025-12-05,3.58,29,293,0.0,0.0
USG_000571,SUB_03688,2025-09-07,0.76,389,284,0.0,0.0
USG_000572,SUB_04319,2025-10-26,4.91,285,232,0.0,0.0
USG_000573,SUB_04481,2025-12-26,22.49,4,198,0.0,0.0
USG_000574,SUB_04389,2025-12-02,14.48,431,40,0.0,0.0
USG_000575,SUB_02282,2025-09-12,2.85,297,215,0.0,0.0
USG_000576,SUB_04346,2025-10-19,9.38,444,174,0.0,0.0
USG_000577,SUB_02708,2025-12-30,4.7,155,224,0.0,0.0
USG_000578,SUB_01122,2025-11-15,1.91,10,174,32.44,0.0
USG_000579,SUB_03475,2025-12-20,12.09,411,244,0.0,0.0
USG_000580,SUB_01035,2025-09-13,0.18,242,200,0.0,0.0
USG_000581,SUB_02797,2025-12-02,7.95,236,76,0.0,0.0
USG_000582,SUB_01458,2025-09-28,3.11,151,259,0.0,68.03
USG_000583,SUB_01963,2025-11-20,12.32,439,178,0.0,0.0
USG_000584,SUB_04175,2025-10-25,13.9,93,208,0.0,0.0
USG_000585,SUB_03940,2025-12-16,4.8,392,226,178.07,0.0
USG_000586,SUB_03615,2025-11-05,10.94,208,73,0.0,0.0
USG_000587,SUB_01771,2025-12-28,18.11,227,35,0.0,0.0
USG_000588,SUB_04216,2025-12-13,2.56,66,283,0.0,0.0
USG_000589,SUB_00320,2025-10-29,7.76,469,85,0.0,0.0
USG_000590,SUB_01865,2025-12-03,9.97,403,73,0.0,0.0
USG_000591,SUB_02217,2025-10-09,2.81,14,193,0.0,70.77
USG_000592,SUB_00023,2025-10-28,6.99,97,174,0.0,32.31
USG_000593,SUB_01356,2025-11-22,3.29,175,124,0.0,0.0
USG_000594,SUB_00324,2025-12-16,4.99,245,174,0.0,0.0
USG_000595,SUB_00094,2025-10-09,2.22,159,73,0.0,0.0
USG_000596,SUB_02382,2025-11-02,12.4,409,15,0.0,95.12
USG_000597,SUB_04304,2025-11-15,2.88,21,117,0.0,16.88
USG_000598,SUB_02397,2025-12-29,1.46,461,47,0.0,0.0
USG_000599,SUB_03149,2025-11-17,3.56,106,295,0.0,0.0
USG_000600,SUB_04558,2025-11-18,4.78,470,265,0.0,0.0
USG_000601,SUB_00738,2025-10-09,7.07,88,295,94.78,0.0
USG_000602,SUB_03779,2025-10-16,2.78,120,99,0.0,0.0
USG_000603,SUB_04906,2025-09-07,4.3,40,21,0.0,0.0
USG_000604,SUB_03271,2025-12-03,2.52,360,1,0.0,36.09
USG_000605,SUB_03535,2025-10-11,1.97,255,70,0.0,0.0
USG_000606,SUB_00543,2025-12-27,10.98,67,238,0.0,0.0
USG_000607,SUB_00947,2025-10-22,1.09,292,229,0.0,0.0
USG_000608,SUB_00496,2025-10-06,10.37,246,273,68.33,0.0
USG_000609,SUB_01823,2025-10-02,4.58,461,121,0.0,0.0
USG_000610,SUB_00101,2025-10-31,2.47,304,78,0.0,0.0
USG_000611,SUB_00731,2025-10-11,9.09,256,51,0.0,0.0
USG_000612,SUB_00925,2025-10-23,3.53,433,247,0.0,0.0
USG_000613,SUB_01241,2025-10-21,1.36,281,180,0.0,0.0
USG_000614,SUB_01435,2025-11-18,4.18,137,294,0.0,0.0
USG_000615,SUB_04607,2025-11-20,3.45,465,52,0.0,63.16
USG_000616,SUB_03593,2026-01-02,3.39,219,108,129.18,0.0
USG_000617,SUB_01590,2025-09-09,12.68,425,235,0.0,99.49
USG_000618,SUB_02987,2026-01-02,1.67,239,121,0.0,0.0
USG_000619,SUB_01253,2025-10-21,5.98,279,121,0.0,0.0
USG_000620,SUB_04536,2025-12-09,3.36,330,222,0.0,0.0
USG_000621,SUB_01656,2025-12-28,7.32,325,156,0.0,85.99
USG_000622,SUB_04458,2025-11-12,4.41,443,192,0.0,0.0
USG_000623,SUB_03908,2025-12-12,6.81,457,265,129.52,0.0
USG_000624,SUB_00461,2025-12-13,7.97,273,9,0.0,0.0
USG_000625,SUB_04548,2025-11-20,8.35,290,146,0.0,0.0
USG_000626,SUB_03421,2025-11-07,2.37,147,85,0.0,0.0
USG_000627,SUB_01335,2025-09-23,2.85,472,16,0.0,0.0
USG_000628,SUB_02227,2025-09-13,5.17,490,137,125.91,0.0
USG_000629,SUB_00969,2025-12-02,2.91,55,58,0.0,0.0
USG_000630,SUB_01758,2025-10-27,3.39,251,168,0.0,1.27
USG_000631,SUB_00112,2025-11-27,1.99,470,114,0.0,0.0
USG_000632,SUB_02626,2025-11-03,7.35,294,275,0.0,0.0
USG_000633,SUB_03121,2025-11-24,3.69,355,246,0.0,0.0
USG_000634,SUB_00802,2025-10-22,1.92,404,86,0.0,0.0
USG_000635,SUB_01576,2025-12-10,1.64,120,206,0.0,0.0
USG_000636,SUB_01959,2025-09-25,5.19,19,28,0.0,0.0
USG_000637,SUB_03912,2025-09-15,18.35,154,74,0.0,0.0
USG_000638,SUB_03139,2025-10-17,6.76,328,127,0.0,0.0
USG_000639,SUB_01385,2025-12-08,6.05,221,226,162.28,0.0
USG_000640,SUB_02170,2025-11-25,6.83,9,141,0.0,0.0
USG_000641,SUB_01766,2025-12-17,12.58,262,240,0.0,0.0
USG_000642,SUB_04407,2025-10-02,0.81,261,50,49.25,23.24
USG_000643,SUB_03291,2025-10-08,13.4,106,25,0.0,0.0
USG_000644,SUB_02992,2025-09-19,7.84,388,243,4.33,0.0
USG_000645,SUB_03613,2025-10-01,7.72,28,123,0.0,0.0
USG_000646,SUB_00703,2025-10-28,1.96,67,167,0.0,0.0
USG_000647,SUB_00872,2025-10-23,11.11,439,255,0.0,0.0
USG_000648,SUB_02562,2025-11-27,17.16,484,174,0.0,0.0
USG_000649,SUB_01503,2025-10-24,2.32,410,18,154.14,0.0
USG_000650,SUB_00884,2025-12-24,12.1,10,178,0.0,0.0
USG_000651,SUB_02991,2025-11-24,28.79,160,183,0.0,0.0
USG_000652,SUB_03779,2025-11-01,7.35,263,67,81.92,0.0
USG_000653,SUB_04141,2025-09-22,6.61,436,38,0.0,65.71
USG_000654,SUB_04162,2025-10-07,9.09,481,37,0.0,0.0
USG_000655,SUB_00536,2025-10-17,6.9,256,183,0.0,0.0
USG_000656,SUB_04293,2025-11-04,9.45,351,110,0.0,0.0
USG_000657,SUB_04894,2025-09-12,10.24,55,22,0.0,0.0
USG_000658,SUB_04014,2025-12-09,2.84,425,262,0.0,0.0
USG_000659,SUB_01998,2025-09-11,3.78,480,124,0.0,0.0
USG_000660,SUB_04922,2025-11-06,13.08,45,270,70.64,0.0
USG_000661,SUB_00449,2025-10-21,7.51,195,171,151.75,0.0
USG_000662,SUB_01543,2025-10-25,4.21,6,245,142.91,0.0
USG_000663,SUB_00019,2025-12-08,6.86,344,148,0.0,0.0
USG_000664,SUB_04420,2025-10-03,3.37,238,264,0.0,0.0
USG_000665,SUB_00284,2025-11-14,0.86,309,227,104.09,0.0
USG_000666,SUB_03585,2025-09-20,6.03,145,280,0.0,0.0
USG_000667,SUB_00774,2025-10-10,3.63,18,222,0.0,0.0
USG_000668,SUB_04017,2025-11-03,1.19,172,251,16.8,0.0
USG_000669,SUB_04146,2025-09-12,2.66,187,205,0.0,0.0
USG_000670,SUB_00868,2025-11-10,3.66,75,8,0.0,0.0
USG_000671,SUB_03344,2025-10-31,1.48,122,240,0.0,0.0
USG_000672,SUB_02332,2025-09-09,5.87,253,285,0.0,0.0
USG_000673,SUB_01548,2025-12-23,3.73,280,246,0.0,0.0
USG_000674,SUB_00997,2025-09-25,3.17,488,191,58.01,0.0
USG_000675,SUB_00565,2025-10-20,4.66,18,288,0.0,0.0
USG_000676,SUB_02015,2025-11-18,9.92,234,121,0.0,0.0
USG_000677,SUB_02988,2025-10-25,2.22,103,144,0.0,0.0
USG_000678,SUB_00579,2025-09-10,2.86,157,115,98.34,27.8
USG_000679,SUB_04215,2025-11-18,5.79,160,138,0.0,0.0
USG_000680,SUB_04955,2025-11-25,4.46,51,267,0.0,0.0
USG_000681,SUB_01399,2025-10-20,5.43,84,65,0.0,0.0
USG_000682,SUB_02769,2025-09-11,2.26,231,52,0.0,0.0
USG_000683,SUB_03562,2025-11-12,4.91,134,52,170.17,0.0
USG_000684,SUB_04909,2025-12-28,10.43,211,206,0.0,0.0
USG_000685,SUB_01102,2025-12-24,1.58,249,269,0.0,0.0
USG_000686,SUB_04696,2025-11-27,6.53,195,99,0.0,0.0
USG_000687,SUB_04574,2025-10-27,10.97,414,144,0.0,0.0
USG_000688,SUB_01394,2025-09-27,7.8,284,76,0.0,0.0
USG_000689,SUB_03785,2025-10-01,6.73,236,120,0.0,0.0
USG_000690,SUB_00408,2025-10-05,8.73,415,62,157.6,0.0
USG_000691,SUB_02393,2025-12-01,4.96,43,12,0.0,78.8
USG_000692,SUB_04856,2025-11-18,7.56,52,297,123.13,0.0
USG_000693,SUB_03653,2025-11-30,5.95,155,248,0.0,0.0
USG_000694,SUB_02039,2025-10-14,2.84,101,35,0.0,0.0
USG_000695,SUB_00998,2025-10-16,2.62,59,227,133.7,0.0
USG_000696,SUB_04338,2025-09-11,4.51,293,140,0.0,0.0
USG_000697,SUB_03729,2025-11-04,0.89,257,234,0.0,0.0
USG_000698,SUB_01914,2025-09-20,0.83,390,199,0.0,0.0
USG_000699,SUB_01466,2025-11-04,8.61,232,137,0.0,0.0
USG_000700,SUB_04332,2025-10-10,1.84,314,268,0.0,0.0
USG_000701,SUB_02216,2025-10-08,7.46,201,147,0.0,0.0
USG_000702,SUB_03894,2025-10-15,8.56,119,33,0.0,0.0
USG_000703,SUB_03360,2025-11-08,11.79,44,18,0.0,60.26
USG_000704,SUB_03208,2025-10-14,3.89,164,115,0.0,0.0
USG_000705,SUB_02786,2025-09-09,1.53,486,266,0.0,0.0
USG_000706,SUB_03657,2025-12-15,7.01,265,139,0.0,0.0
USG_000707,SUB_04511,2025-09-08,9.26,413,54,0.0,0.0
USG_000708,SUB_04400,2025-12-18,3.76,227,248,153.04,0.0
USG_000709,SUB_04644,2025-10-17,5.19,101,103,186.85,0.0
USG_000710,SUB_00995,2025-09-21,4.01,18,142,0.0,0.0
USG_000711,SUB_00899,2025-10-11,3.25,497,182,0.0,0.0
USG_000712,SUB_04314,2025-10-12,2.75,338,265,0.0,0.0
USG_000713,SUB_03917,2025-12-05,11.39,82,117,0.0,0.0
USG_000714,SUB_00263,2025-12-20,2.67,124,0,151.43,0.0
USG_000715,SUB_01737,2025-10-26,2.37,57,244,0.0,0.0
USG_000716,SUB_01000,2025-11-04,1.82,155,218,0.0,0.0
USG_000717,SUB_04906,2025-11-09,6.37,470,100,0.0,0.0
USG_000718,SUB_03371,2025-12-24,5.76,496,124,30.69,0.0
USG_000719,SUB_03743,2025-11-16,4.18,359,40,191.79,0.0
USG_000720,SUB_01940,2025-12-17,11.47,479,17,0.0,0.0
USG_000721,SUB_00977,2025-11-07,4.23,450,62,0.0,0.0
USG_000722,SUB_03789,2025-12-05,11.77,96,189,0.0,0.0
USG_000723,SUB_03859,2025-10-03,11.51,305,229,0.0,66.26
USG_000724,SUB_03166,2025-10-23,3.95,118,121,0.0,0.0
USG_000725,SUB_00959,2025-12-08,4.92,488,298,72.42,0.0
USG_000726,SUB_00536,2025-10-19,3.82,24,41,0.0,0.0
USG_000727,SUB_01070,2025-12-01,9.56,212,36,91.93,0.0
USG_000728,SUB_02426,2025-12-14,11.11,41,71,171.08,0.0
USG_000729,SUB_04955,2025-09-24,5.84,437,155,0.0,0.0
USG_000730,SUB_00499,2025-12-13,11.33,100,111,0.0,0.0
USG_000731,SUB_02524,2025-11-13,0.91,483,238,49.0,85.61
USG_000732,SUB_03502,2025-10-17,6.24,70,64,154.42,0.0
USG_000733,SUB_01309,2025-12-28,1.94,384,41,0.0,82.19
USG_000734,SUB_01162,2025-11-07,2.89,321,114,31.11,0.0
USG_000735,SUB_01115,2025-12-04,7.01,216,259,0.0,60.95
USG_000736,SUB_00647,2025-10-29,10.42,7,124,0.0,0.0
USG_000737,SUB_00661,2025-12-07,5.09,91,175,0.0,14.92
USG_000738,SUB_03872,2025-12-19,4.18,194,123,0.0,0.0
USG_000739,SUB_03100,2025-12-24,3.83,154,266,0.0,80.14
USG_000740,SUB_04130,2025-12-14,8.25,259,57,176.76,0.0
USG_000741,SUB_02149,2025-10-05,1.94,309,266,0.0,0.0
USG_000742,SUB_04627,2025-09-17,8.89,178,28,0.0,69.86
USG_000743,SUB_01611,2025-12-15,4.27,312,26,0.0,0.0
USG_000744,SUB_00949,2025-12-04,0.85,136,199,93.59,0.0
USG_000745,SUB_01721,2025-12-29,7.47,371,11,0.0,0.0
USG_000746,SUB_04926,2025-10-15,2.33,336,290,93.68,0.0
USG_000747,SUB_04395,2026-01-02,7.43,425,183,170.54,0.0
USG_000748,SUB_03345,2025-09-15,5.74,74,130,0.0,0.0
USG_000749,SUB_00829,2025-09-16,4.15,270,217,0.0,0.0
USG_000750,SUB_04465,2025-12-26,4.03,186,284,0.0,20.53
USG_000751,SUB_00302,2025-12-17,3.72,380,260,0.0,0.0
USG_000752,SUB_01603,2025-11-26,1.76,71,261,0.0,83.86
USG_000753,SUB_01652,2025-12-18,7.58,103,42,0.0,0.0
USG_000754,SUB_04107,2025-10-22,7.45,178,76,0.0,0.0
USG_000755,SUB_00065,2025-09-15,12.65,281,151,0.0,0.0
USG_000756,SUB_00675,2025-11-01,6.03,313,220,0.0,0.0
USG_000757,SUB_03809,2025-10-18,7.31,46,9,0.0,0.0
USG_000758,SUB_00786,2025-09-11,4.7,352,275,0.0,0.0
USG_000759,SUB_01239,2025-10-31,8.61,24,6,0.0,0.0
USG_000760,SUB_04355,2025-09-24,2.11,78,270,0.0,0.0
USG_000761,SUB_01843,2025-12-01,3.11,419,140,0.0,0.0
USG_000762,SUB_01977,2025-11-19,1.76,293,72,112.05,11.19
USG_000763,SUB_03995,2025-12-06,3.81,430,218,0.0,0.0
USG_000764,SUB_04551,2025-12-09,0.66,32,9,0.0,0.0
USG_000765,SUB_02536,2025-11-20,4.26,279,147,0.0,0.0
USG_000766,SUB_00273,2025-09-19,2.27,250,208,0.0,0.0
USG_000767,SUB_03970,2025-12-22,7.75,300,66,0.0,0.0
USG_000768,SUB_00060,2025-10-17,15.84,493,208,0.0,41.57
USG_000769,SUB_01889,2025-09-22,3.39,169,190,0.0,0.0
USG_000770,SUB_01567,2025-09-24,10.85,428,280,0.0,0.0
USG_000771,SUB_04288,2025-11-27,2.96,138,29,170.17,0.0
USG_000772,SUB_03895,2025-09-29,8.16,23,54,0.0,77.63
USG_000773,SUB_03137,2025-10-17,4.55,92,237,0.0,0.0
