bill_id,subscriber_id,billing_month,bill_amount,payment_status,payment_date,credit_adjustment,adjustment_reason
BIL_000347,SUB_03427,2025-12-01,195.3,Paid,2025-12-02,0.0,
BIL_000348,SUB_03614,2025-11-01,175.57,Paid,2025-11-11,0.0,
BIL_000349,SUB_01225,2025-11-01,87.24,Paid,2025-11-14,0.0,
BIL_000350,SUB_00660,2025-11-01,423.77,Overdue,,0.0,
BIL_000351,SUB_04738,2025-12-01,534.75,Paid,2025-12-06,0.0,
BIL_000352,SUB_00002,2025-12-01,90.66,Paid,2025-12-09,0.0,
BIL_000353,SUB_02631,2025-12-01,355.52,Paid,2025-12-06,0.0,
BIL_000354,SUB_03930,2025-11-01,248.03,Paid,2025-11-12,0.0,
BIL_000355,SUB_04165,2025-11-01,129.53,Paid,2025-11-13,0.0,
BIL_000356,SUB_00944,2026-01-01,297.67,Overdue,,0.0,
BIL_000357,SUB_02473,2026-01-01,315.34,Paid,2026-01-14,0.0,
BIL_000358,SUB_01245,2025-11-01,143.27,Paid,2025-11-11,0.0,
BIL_000359,SUB_04096,2026-01-01,152.41,Paid,2026-01-05,0.0,
BIL_000360,SUB_04864,2025-11-01,168.92,Paid,2025-11-09,0.0,
BIL_000361,SUB_00066,2025-11-01,99.97,Paid,2025-11-12,0.0,
BIL_000362,SUB_02739,2026-01-01,313.67,Paid,2026-01-16,0.0,
BIL_000363,SUB_00467,2025-12-01,142.77,Paid,2025-12-16,0.0,
BIL_000364,SUB_02105,2025-11-01,339.63,Paid,2025-11-04,0.0,
BIL_000365,SUB_00133,2026-01-01,334.6,Paid,2026-01-16,0.0,
BIL_000366,SUB_04777,2026-01-01,168.55,Paid,2026-01-04,0.0,
BIL_000367,SUB_02310,2025-11-01,193.84,Partial,2025-11-15,0.0,
BIL_000368,SUB_02991,2025-11-01,196.33,Paid,2025-11-09,0.0,
BIL_000369,SUB_01132,2026-01-01,282.95,Paid,2026-01-06,0.0,
BIL_000370,SUB_00902,2025-12-01,312.87,Paid,2025-12-13,0.0,
BIL_000371,SUB_02147,2025-12-01,386.88,Paid,2025-12-08,0.0,
BIL_000372,SUB_02035,2025-12-01,207.8,Overdue,,0.0,
BIL_000373,SUB_03789,2026-01-01,234.75,Paid,2026-01-05,0.0,
BIL_000374,SUB_01490,2026-01-01,293.48,Pending,,0.0,
BIL_000375,SUB_03702,2026-01-01,83.2,Overdue,,0.0,
BIL_000376,SUB_03628,2025-11-01,432.57,Pending,,32.86,Billing Error
BIL_000377,SUB_03997,2025-12-01,464.85,Paid,2025-12-12,0.0,
BIL_000378,SUB_02318,2025-12-01,211.73,Paid,2025-12-08,0.0,
BIL_000379,SUB_01052,2025-12-01,135.9,Pending,,0.0,
BIL_000380,SUB_04294,2026-01-01,116.99,Pending,,0.0,
BIL_000381,SUB_01862,2026-01-01,178.88,Paid,2026-01-13,0.0,
BIL_000382,SUB_01417,2025-11-01,289.9,Partial,2025-11-10,0.0,
BIL_000383,SUB_03607,2025-11-01,248.94,Paid,2025-11-05,0.0,
BIL_000384,SUB_00669,2025-12-01,282.72,Paid,2025-12-09,0.0,
BIL_000385,SUB_00298,2025-11-01,143.71,Pending,,0.0,
BIL_000386,SUB_00785,2025-12-01,144.05,Overdue,,0.0,
BIL_000387,SUB_00025,2025-11-01,128.21,Overdue,,0.0,
BIL_000388,SUB_04245,2025-11-01,129.84,Overdue,,0.0,
BIL_000389,SUB_01864,2026-01-01,344.96,Paid,2026-01-03,0.0,
BIL_000390,SUB_02389,2025-11-01,228.14,Paid,2025-11-02,0.0,
BIL_000391,SUB_01434,2025-12-01,313.65,Paid,2025-12-10,0.0,
BIL_000392,SUB_03520,2026-01-01,92.04,Paid,2026-01-04,0.0,
BIL_000393,SUB_04012,2025-12-01,521.25,Overdue,,0.0,
BIL_000394,SUB_01093,2026-01-01,164.67,Paid,2026-01-15,0.0,
BIL_000395,SUB_01580,2025-12-01,244.72,Pending,,0.0,
BIL_000396,SUB_00750,2026-01-01,77.15,Partial,2026-01-21,0.0,
BIL_000397,SUB_00167,2025-12-01,117.42,Paid,2025-12-06,0.0,
BIL_000398,SUB_04489,2026-01-01,382.45,Paid,2026-01-07,0.0,
BIL_000399,SUB_03409,2025-12-01,368.93,Paid,2025-12-16,0.0,
BIL_000400,SUB_03656,2025-11-01,172.37,Paid,2025-11-15,0.0,
BIL_000401,SUB_04075,2026-01-01,160.32,Paid,2026-01-13,0.0,
BIL_000402,SUB_04837,2025-12-01,129.18,Paid,2025-12-12,0.0,
BIL_000403,SUB_03640,2025-12-01,233.67,Paid,2025-12-04,0.0,
BIL_000404,SUB_03343,2025-12-01,227.65,Partial,2025-12-09,0.0,
BIL_000405,SUB_02465,2025-12-01,159.87,Paid,2025-12-03,0.0,
BIL_000406,SUB_01859,2026-01-01,103.91,Paid,2026-01-02,0.0,
BIL_000407,SUB_01141,2025-12-01,320.35,Paid,2025-12-07,0.0,
BIL_000408,SUB_01175,2025-11-01,90.39,Paid,2025-11-05,0.0,
BIL_000409,SUB_01565,2025-12-01,306.06,Paid,2025-12-04,0.0,
BIL_000410,SUB_01352,2026-01-01,423.86,Partial,2026-01-12,0.0,
BIL_000411,SUB_00569,2026-01-01,471.47,Paid,2026-01-04,0.0,
BIL_000412,SUB_04248,2025-11-01,99.87,Partial,2025-11-06,52.94,Service Failure
BIL_000413,SUB_00133,2025-11-01,323.43,Paid,2025-11-08,0.0,
BIL_000414,SUB_00146,2025-11-01,145.68,Paid,2025-11-11,0.0,
BIL_000415,SUB_00166,2025-12-01,237.67,Partial,2025-12-16,0.0,
BIL_000416,SUB_00027,2025-12-01,224.48,Overdue,,0.0,
BIL_000417,SUB_04415,2026-01-01,62.26,Partial,2026-01-07,0.0,
BIL_000418,SUB_02647,2025-11-01,107.27,Partial,2025-11-15,0.0,
BIL_000419,SUB_02700,2025-12-01,306.31,Paid,2025-12-04,0.0,
BIL_000420,SUB_02946,2026-01-01,247.5,Paid,2026-01-12,0.0,
BIL_000421,SUB_00906,2025-11-01,91.83,Paid,2025-11-03,45.37,Billing Error
BIL_000422,SUB_01992,2025-11-01,136.89,Partial,2025-11-16,0.0,
BIL_000423,SUB_00088,2025-12-01,199.98,Paid,2025-12-07,0.0,
BIL_000424,SUB_03691,2025-11-01,125.18,Paid,2025-11-06,0.0,
BIL_000425,SUB_03796,2025-12-01,322.63,Paid,2025-12-13,0.0,
BIL_000426,SUB_02685,2026-01-01,86.91,Partial,2026-01-15,0.0,
BIL_000427,SUB_04141,2025-11-01,235.36,Paid,2025-11-13,0.0,
BIL_000428,SUB_01953,2025-11-01,114.7,Overdue,,0.0,
BIL_000429,SUB_03848,2025-12-01,121.42,Paid,2025-12-04,0.0,
BIL_000430,SUB_02611,2026-01-01,298.48,Paid,2026-01-16,0.0,
BIL_000431,SUB_04023,2025-11-01,101.13,Paid,2025-11-15,0.0,
BIL_000432,SUB_01152,2025-12-01,394.69,Paid,2025-12-13,0.0,
BIL_000433,SUB_02735,2025-11-01,133.31,Partial,2025-11-14,0.0,
BIL_000434,SUB_01756,2025-11-01,467.01,Paid,2025-11-05,0.0,
BIL_000435,SUB_04767,2025-12-01,133.26,Paid,2025-12-12,0.0,
BIL_000436,SUB_01026,2025-12-01,183.01,Paid,2025-12-08,0.0,
BIL_000437,SUB_02176,2025-12-01,186.99,Paid,2025-12-07,0.0,
BIL_000438,SUB_03206,2025-11-01,102.61,Paid,2025-11-06,0.0,
BIL_000439,SUB_00339,2025-11-01,193.06,Paid,2025-11-07,0.0,
BIL_000440,SUB_00676,2025-12-01,92.12,Partial,2025-12-23,0.0,
BIL_000441,SUB_02900,2025-12-01,118.41,Paid,2025-12-05,0.0,
BIL_000442,SUB_03448,2026-01-01,103.03,Overdue,,0.0,
BIL_000443,SUB_02737,2025-11-01,98.26,Paid,2025-11-03,0.0,
BIL_000444,SUB_00207,2026-01-01,131.77,Paid,2026-01-07,0.0,
BIL_000445,SUB_03694,2025-12-01,340.07,Paid,2025-12-10,0.0,
BIL_000446,SUB_02716,2026-01-01,165.86,Paid,2026-01-11,0.0,
BIL_000447,SUB_00840,2026-01-01,323.74,Paid,2026-01-08,0.0,
BIL_000448,SUB_01106,2025-11-01,187.8,Overdue,,0.0,
BIL_000449,SUB_00157,2025-11-01,126.27,Paid,2025-11-15,0.0,
BIL_000450,SUB_02197,2025-12-01,126.96,Paid,2025-12-07,0.0,
BIL_000451,SUB_03044,2025-11-01,258.55,Paid,2025-11-13,0.0,
BIL_000452,SUB_00818,2025-11-01,121.8,Overdue,,0.0,
BIL_000453,SUB_02239,2026-01-01,132.65,Paid,2026-01-06,0.0,
BIL_000454,SUB_03145,2025-11-01,187.82,Pending,,0.0,
BIL_000455,SUB_02628,2025-11-01,74.27,Overdue,,0.0,
BIL_000456,SUB_04753,2025-12-01,326.29,Pending,,0.0,
BIL_000457,SUB_02640,2025-12-01,155.55,Pending,,0.0,
BIL_000458,SUB_00792,2026-01-01,544.64,Paid,2026-01-16,0.0,
BIL_000459,SUB_01863,2025-11-01,169.91,Pending,,0.0,
BIL_000460,SUB_00118,2026-01-01,115.63,Paid,2026-01-06,0.0,
BIL_000461,SUB_01579,2025-12-01,68.59,Partial,2025-12-22,0.0,
BIL_000462,SUB_04661,2025-11-01,192.06,Overdue,,0.0,
BIL_000463,SUB_00757,2026-01-01,391.44,Paid,2026-01-02,0.0,
BIL_000464,SUB_01451,2026-01-01,80.08,Overdue,,0.0,
BIL_000465,SUB_02924,2025-12-01,116.54,Paid,2025-12-14,0.0,
BIL_000466,SUB_00424,2025-11-01,158.48,Paid,2025-11-14,0.0,
BIL_000467,SUB_01934,2025-11-01,69.03,Paid,2025-11-11,28.48,Complaint Resolution
BIL_000468,SUB_03012,2025-12-01,163.37,Overdue,,0.0,
BIL_000469,SUB_00571,2025-12-01,154.76,Overdue,,0.0,
BIL_000470,SUB_02114,2026-01-01,564.29,Partial,2026-01-15,0.0,
BIL_000471,SUB_03134,2025-12-01,52.33,Paid,2025-12-02,0.0,
BIL_000472,SUB_04599,2025-11-01,131.3,Paid,2025-11-04,0.0,
BIL_000473,SUB_03726,2025-11-01,134.21,Pending,,0.0,
BIL_000474,SUB_03548,2025-12-01,201.03,Paid,2025-12-12,0.0,
BIL_000475,SUB_03838,2025-12-01,122.76,Paid,2025-12-16,0.0,
BIL_000476,SUB_01203,2026-01-01,72.89,Paid,2026-01-07,0.0,
BIL_000477,SUB_03091,2025-12-01,192.67,Paid,2025-12-02,0.0,
BIL_000478,SUB_04084,2025-12-01,107.06,Paid,2025-12-16,0.0,
BIL_000479,SUB_00110,2026-01-01,362.61,Paid,2026-01-09,0.0,
BIL_000480,SUB_01482,2025-12-01,298.64,Paid,2025-12-02,0.0,
BIL_000481,SUB_03760,2025-11-01,377.88,Paid,2025-11-16,0.0,
BIL_000482,SUB_03009,2026-01-01,376.63,Paid,2026-01-11,0.0,
BIL_000483,SUB_04858,2025-12-01,458.99,Paid,2025-12-12,0.0,
BIL_000484,SUB_01351,2025-11-01,440.19,Paid,2025-11-04,0.0,
BIL_000485,SUB_03653,2025-12-01,151.49,Paid,2025-12-15,0.0,
BIL_000486,SUB_02142,2025-12-01,385.57,Paid,2025-12-10,27.51,Network Outage
BIL_000487,SUB_03352,2026-01-01,116.31,Partial,2026-01-19,0.0,
BIL_000488,SUB_03395,2026-01-01,537.06,Paid,2026-01-07,0.0,
BIL_000489,SUB_00102,2025-12-01,234.09,Overdue,,0.0,
BIL_000490,SUB_04958,2026-01-01,263.2,Paid,2026-01-13,0.0,
BIL_000491,SUB_02939,2026-01-01,144.05,Paid,2026-01-13,36.17,Service Failure
BIL_000492,SUB_04652,2025-11-01,253.27,Paid,2025-11-07,0.0,
BIL_000493,SUB_04863,2026-01-01,234.73,Pending,,53.73,Billing Error
BIL_000494,SUB_04571,2026-01-01,120.49,Paid,2026-01-09,0.0,
BIL_000495,SUB_01964,2025-11-01,179.89,Paid,2025-11-10,0.0,
BIL_000496,SUB_03956,2025-11-01,270.7,Partial,2025-11-25,0.0,
BIL_000497,SUB_02567,2025-11-01,176.6,Paid,2025-11-04,0.0,
BIL_000498,SUB_03112,2025-12-01,183.4,Paid,2025-12-16,0.0,
BIL_000499,SUB_02063,2026-01-01,411.26,Paid,2026-01-05,0.0,
BIL_000500,SUB_01686,2026-01-01,131.49,Paid,2026-01-05,0.0,
BIL_000501,SUB_03605,2025-12-01,471.27,Paid,2025-12-02,0.0,
BIL_000502,SUB_02253,2025-11-01,140.91,Paid,2025-11-12,0.0,
BIL_000503,SUB_03825,2026-01-01,237.7,Paid,2026-01-09,0.0,
BIL_000504,SUB_04090,2025-12-01,108.78,Paid,2025-12-09,0.0,
BIL_000505,SUB_02375,2025-12-01,486.27,Paid,2025-12-08,0.0,
BIL_000506,SUB_04414,2025-11-01,135.73,Paid,2025-11-13,0.0,
BIL_000507,SUB_04427,2026-01-01,338.15,Paid,2026-01-08,0.0,
BIL_000508,SUB_01853,2026-01-01,190.12,Paid,2026-01-13,0.0,
BIL_000509,SUB_04911,2026-01-01,237.35,Partial,2026-01-22,0.0,
BIL_000510,SUB_03979,2025-11-01,262.78,Paid,2025-11-08,0.0,
BIL_000511,SUB_01597,2026-01-01,175.46,Overdue,,0.0,
BIL_000512,SUB_04524,2026-01-01,221.13,Paid,2026-01-08,0.0,
BIL_000513,SUB_00747,2025-11-01,83.96,Partial,2025-11-21,0.0,
BIL_000514,SUB_00577,2025-12-01,113.44,Overdue,,0.0,
BIL_000515,SUB_03781,2025-11-01,234.38,Pending,,0.0,
BIL_000516,SUB_01003,2025-12-01,108.4,Partial,2025-12-23,0.0,
BIL_000517,SUB_02166,2026-01-01,135.54,Overdue,,0.0,
BIL_000518,SUB_00373,2025-12-01,103.35,Paid,2025-12-11,0.0,
BIL_000519,SUB_00783,2026-01-01,316.45,Paid,2026-01-04,0.0,
BIL_000520,SUB_04382,2026-01-01,234.2,Paid,2026-01-12,0.0,
BIL_000521,SUB_01229,2025-11-01,70.75,Paid,2025-11-16,0.0,
BIL_000522,SUB_04652,2026-01-01,280.11,Paid,2026-01-16,0.0,
BIL_000523,SUB_03918,2026-01-01,183.83,Paid,2026-01-11,0.0,
BIL_000524,SUB_04911,2025-12-01,271.25,Partial,2025-12-21,0.0,
BIL_000525,SUB_02821,2025-12-01,562.0,Paid,2025-12-10,0.0,
BIL_000526,SUB_03620,2025-12-01,119.93,Paid,2025-12-07,0.0,
BIL_000527,SUB_02478,2025-11-01,196.21,Paid,2025-11-09,0.0,
BIL_000528,SUB_03698,2026-01-01,148.24,Partial,2026-01-19,0.0,
BIL_000529,SUB_01020,2025-11-01,337.81,Overdue,,0.0,
BIL_000530,SUB_04038,2025-11-01,398.65,Paid,2025-11-03,0.0,
BIL_000531,SUB_03971,2026-01-01,233.3,Paid,2026-01-13,0.0,
BIL_000532,SUB_04275,2026-01-01,211.64,Paid,2026-01-15,0.0,
BIL_000533,SUB_01206,2025-12-01,165.04,Overdue,,0.0,
BIL_000534,SUB_01383,2025-12-01,183.02,Paid,2025-12-04,0.0,
BIL_000535,SUB_02686,2025-11-01,169.55,Paid,2025-11-06,0.0,
BIL_000536,SUB_00533,2026-01-01,116.51,Paid,2026-01-14,0.0,
BIL_000537,SUB_02473,2025-12-01,265.2,Paid,2025-12-03,0.0,
BIL_000538,SUB_04987,2025-12-01,138.83,Overdue,,0.0,
BIL_000539,SUB_00876,2025-12-01,390.4,Overdue,,0.0,
BIL_000540,SUB_02457,2025-11-01,152.76,Paid,2025-11-03,0.0,
BIL_000541,SUB_01559,2025-11-01,164.53,Paid,2025-11-07,0.0,
BIL_000542,SUB_00220,2025-12-01,73.07,Paid,2025-12-04,0.0,
BIL_000543,SUB_01771,2025-12-01,128.67,Overdue,,73.9,Complaint Resolution
BIL_000544,SUB_04625,2025-11-01,84.21,Overdue,,0.0,
BIL_000545,SUB_03220,2025-11-01,218.36,Paid,2025-11-10,0.0,
BIL_000546,SUB_04312,2025-11-01,142.17,Paid,2025-11-11,0.0,
BIL_000547,SUB_00318,2025-12-01,219.3,Paid,2025-12-04,68.25,Network Outage
BIL_000548,SUB_03816,2025-12-01,157.87,Pending,,0.0,
BIL_000549,SUB_02917,2026-01-01,191.66,Partial,2026-01-07,0.0,
BIL_000550,SUB_02761,2026-01-01,422.92,Overdue,,0.0,
BIL_000551,SUB_00498,2025-11-01,372.38,Paid,2025-11-09,0.0,
BIL_000552,SUB_03292,2025-11-01,119.68,Paid,2025-11-10,0.0,
BIL_000553,SUB_01354,2025-12-01,87.09,Overdue,,0.0,
BIL_000554,SUB_04744,2025-11-01,170.08,Paid,2025-11-10,0.0,
BIL_000555,SUB_04885,2025-12-01,108.98,Partial,2025-12-10,0.0,
BIL_000556,SUB_03185,2026-01-01,540.66,Paid,2026-01-06,0.0,
BIL_000557,SUB_01067,2026-01-01,216.84,Partial,2026-01-13,0.0,
BIL_000558,SUB_01000,2025-11-01,172.49,Paid,2025-11-13,0.0,
BIL_000559,SUB_02832,2025-11-01,204.65,Paid,2025-11-11,0.0,
BIL_000560,SUB_01752,2026-01-01,100.26,Partial,2026-01-17,0.0,
BIL_000561,SUB_01446,2026-01-01,181.66,Overdue,,0.0,
BIL_000562,SUB_00034,2025-11-01,565.43,Overdue,,0.0,
BIL_000563,SUB_01798,2026-01-01,182.47,Paid,2026-01-14,0.0,
BIL_000564,SUB_02457,2025-11-01,150.14,Paid,2025-11-03,0.0,
BIL_000565,SUB_03960,2026-01-01,481.27,Paid,2026-01-13,0.0,
BIL_000566,SUB_03400,2025-12-01,64.82,Overdue,,0.0,
BIL_000567,SUB_01102,2025-12-01,515.73,Paid,2025-12-12,0.0,
BIL_000568,SUB_01005,2025-12-01,121.37,Partial,2025-12-20,22.04,Complaint Resolution
BIL_000569,SUB_04893,2025-11-01,102.89,Paid,2025-11-10,0.0,
BIL_000570,SUB_04058,2025-12-01,134.88,Overdue,,0.0,
BIL_000571,SUB_00443,2025-12-01,215.36,Paid,2025-12-15,0.0,
BIL_000572,SUB_03392,2026-01-01,123.8,Paid,2026-01-14,24.04,Complaint Resolution
BIL_000573,SUB_04685,2025-11-01,402.14,Paid,2025-11-03,0.0,
BIL_000574,SUB_04593,2025-11-01,143.3,Overdue,,0.0,
BIL_000575,SUB_03251,2025-11-01,394.89,Paid,2025-11-08,92.72,Network Outage
BIL_000576,SUB_03226,2025-11-01,72.68,Overdue,,0.0,
BIL_000577,SUB_04805,2026-01-01,175.79,Paid,2026-01-15,0.0,
BIL_000578,SUB_03898,2025-11-01,288.92,Paid,2025-11-02,0.0,
BIL_000579,SUB_04667,2026-01-01,222.88,Paid,2026-01-05,0.0,
BIL_000580,SUB_04716,2026-01-01,61.14,Pending,,0.0,
BIL_000581,SUB_01022,2025-12-01,156.04,Paid,2025-12-16,0.0,
BIL_000582,SUB_00319,2025-12-01,151.95,Paid,2025-12-02,0.0,
BIL_000583,SUB_01237,2025-11-01,178.68,Paid,2025-11-15,0.0,
BIL_000584,SUB_03407,2025-11-01,199.83,Paid,2025-11-03,0.0,
BIL_000585,SUB_03937,2025-12-01,270.89,Paid,2025-12-07,0.0,
BIL_000586,SUB_03353,2025-11-01,141.26,Partial,2025-11-16,0.0,
BIL_000587,SUB_02049,2025-12-01,163.59,Paid,2025-12-14,0.0,
BIL_000588,SUB_03438,2026-01-01,112.83,Paid,2026-01-09,0.0,
BIL_000589,SUB_03943,2025-11-01,196.09,Paid,2025-11-10,0.0,
BIL_000590,SUB_01860,2025-12-01,107.72,Paid,2025-12-15,0.0,
BIL_000591,SUB_04313,2026-01-01,84.03,Overdue,,0.0,
BIL_000592,SUB_02415,2025-12-01,218.27,Paid,2025-12-08,0.0,
BIL_000593,SUB_01981,2026-01-01,148.54,Overdue,,0.0,
BIL_000594,SUB_01529,2026-01-01,161.7,Partial,2026-01-24,0.0,
BIL_000595,SUB_03597,2026-01-01,373.46,Partial,2026-01-08,0.0,
BIL_000596,SUB_02370,2026-01-01,74.86,Overdue,,0.0,
BIL_000597,SUB_00080,2026-01-01,113.38,Paid,2026-01-06,0.0,
BIL_000598,SUB_04756,2025-11-01,124.92,Paid,2025-11-13,99.69,Complaint Resolution
BIL_000599,SUB_01249,2025-11-01,40.51,Paid,2025-11-10,0.0,
BIL_000600,SUB_01233,2025-11-01,185.51,Paid,2025-11-06,0.0,
BIL_000601,SUB_04302,2025-11-01,211.55,Paid,2025-11-10,0.0,
BIL_000602,SUB_00010,2025-11-01,361.9,Overdue,,0.0,
BIL_000603,SUB_00047,2025-12-01,294.01,Paid,2025-12-15,41.44,Network Outage
BIL_000604,SUB_04326,2025-12-01,53.29,Paid,2025-12-12,0.0,
BIL_000605,SUB_01950,2026-01-01,113.2,Overdue,,0.0,
BIL_000606,SUB_00806,2026-01-01,96.76,Pending,,0.0,
BIL_000607,SUB_02299,2025-11-01,388.01,Paid,2025-11-13,0.0,
BIL_000608,SUB_03307,2025-12-01,188.37,Paid,2025-12-15,0.0,
BIL_000609,SUB_02089,2025-12-01,68.25,Partial,2025-12-07,89.23,Network Outage
BIL_000610,SUB_00535,2026-01-01,110.39,Paid,2026-01-09,0.0,
BIL_000611,SUB_00813,2026-01-01,186.18,Paid,2026-01-16,0.0,
BIL_000612,SUB_03288,2026-01-01,87.03,Paid,2026-01-10,0.0,
BIL_000613,SUB_01183,2026-01-01,88.85,Paid,2026-01-06,0.0,
BIL_000614,SUB_04986,2025-12-01,450.79,Paid,2025-12-16,0.0,
BIL_000615,SUB_01100,2025-11-01,88.84,Overdue,,0.0,
BIL_000616,SUB_01244,2025-12-01,117.9,Partial,2025-12-18,0.0,
BIL_000617,SUB_04101,2025-12-01,142.29,Paid,2025-12-12,0.0,
BIL_000618,SUB_03888,2026-01-01,128.87,Paid,2026-01-13,0.0,
BIL_000619,SUB_01982,2025-12-01,219.64,Paid,2025-12-11,0.0,
BIL_000620,SUB_00293,2025-11-01,213.17,Paid,2025-11-16,0.0,
BIL_000621,SUB_00389,2025-12-01,124.47,Paid,2025-12-03,0.0,
BIL_000622,SUB_01796,2026-01-01,250.25,Partial,2026-01-11,0.0,
BIL_000623,SUB_03551,2025-11-01,323.06,Paid,2025-11-10,0.0,
BIL_000624,SUB_03753,2025-11-01,144.48,Paid,2025-11-09,0.0,
BIL_000625,SUB_00755,2026-01-01,101.83,Overdue,,0.0,
BIL_000626,SUB_02883,2025-12-01,376.34,Paid,2025-12-03,0.0,
BIL_000627,SUB_02806,2025-11-01,295.36,Paid,2025-11-07,0.0,
BIL_000628,SUB_04177,2025-11-01,377.86,Partial,2025-11-12,0.0,
BIL_000629,SUB_00039,2025-11-01,525.16,Paid,2025-11-07,0.0,
BIL_000630,SUB_03148,2025-11-01,327.95,Paid,2025-11-06,0.0,
BIL_000631,SUB_04146,2025-11-01,357.32,Pending,,0.0,
BIL_000632,SUB_00325,2025-12-01,130.45,Paid,2025-12-15,0.0,
BIL_000633,SUB_03707,2025-11-01,191.88,Paid,2025-11-08,0.0,
BIL_000634,SUB_03946,2025-12-01,100.03,Paid,2025-12-09,0.0,
BIL_000635,SUB_04494,2025-11-01,197.31,Paid,2025-11-15,0.0,
BIL_000636,SUB_00109,2026-01-01,147.39,Paid,2026-01-10,42.8,Network Outage
BIL_000637,SUB_01854,2025-11-01,217.26,Paid,2025-11-13,0.0,
BIL_000638,SUB_03300,2026-01-01,231.74,Overdue,,0.0,
BIL_000639,SUB_02781,2026-01-01,226.42,Overdue,,0.0,
BIL_000640,SUB_03441,2026-01-01,98.58,Partial,2026-01-26,25.08,Network Outage
BIL_000641,SUB_04439,2025-11-01,171.4,Paid,2025-11-07,0.0,
BIL_000642,SUB_04853,2025-11-01,112.54,Partial,2025-11-23,69.12,Complaint Resolution
BIL_000643,SUB_00543,2025-11-01,308.48,Partial,2025-11-24,0.0,
BIL_000644,SUB_02128,2025-12-01,94.53,Overdue,,0.0,
BIL_000645,SUB_04303,2025-11-01,411.43,Overdue,,0.0,
BIL_000646,SUB_00157,2025-12-01,100.76,Overdue,,0.0,
BIL_000647,SUB_03342,2026-01-01,64.83,Paid,2026-01-15,0.0,
BIL_000648,SUB_04427,2025-11-01,344.1,Overdue,,0.0,
BIL_000649,SUB_04906,2025-11-01,95.38,Paid,2025-11-07,0.0,
BIL_000650,SUB_02309,2026-01-01,332.58,Paid,2026-01-08,0.0,
BIL_000651,SUB_00300,2026-01-01,387.9,Overdue,,0.0,
BIL_000652,SUB_00977,2025-11-01,178.24,Paid,2025-11-03,0.0,
BIL_000653,SUB_04963,2026-01-01,193.73,Paid,2026-01-13,0.0,
BIL_000654,SUB_04030,2025-12-01,94.22,Paid,2025-12-08,0.0,
BIL_000655,SUB_01823,2025-11-01,327.8,Paid,2025-11-05,0.0,
BIL_000656,SUB_01062,2025-12-01,137.03,Partial,2025-12-21,0.0,
BIL_000657,SUB_01784,2026-01-01,206.68,Overdue,,0.0,
BIL_000658,SUB_00192,2025-11-01,240.36,Partial,2025-11-26,0.0,
BIL_000659,SUB_01487,2025-12-01,215.26,Paid,2025-12-06,0.0,
BIL_000660,SUB_01425,2025-12-01,425.2,Paid,2025-12-08,0.0,
BIL_000661,SUB_01682,2025-12-01,206.81,Overdue,,0.0,
BIL_000662,SUB_04873,2025-11-01,467.79,Paid,2025-11-02,0.0,
BIL_000663,SUB_04341,2026-01-01,531.68,Paid,2026-01-11,0.0,
BIL_000664,SUB_02358,2025-11-01,255.0,Paid,2025-11-16,0.0,
BIL_000665,SUB_01072,2025-12-01,356.31,Paid,2025-12-06,0.0,
BIL_000666,SUB_00033,2026-01-01,210.05,Paid,2026-01-05,0.0,
BIL_000667,SUB_00970,2026-01-01,239.66,Paid,2026-01-02,0.0,
BIL_000668,SUB_04045,2025-12-01,212.92,Overdue,,0.0,
BIL_000669,SUB_03568,2025-11-01,170.76,Paid,2025-11-06,0.0,
BIL_000670,SUB_01169,2026-01-01,117.17,Overdue,,0.0,
BIL_000671,SUB_03504,2026-01-01,136.3,Paid,2026-01-11,0.0,
BIL_000672,SUB_01584,2025-11-01,110.86,Paid,2025-11-09,0.0,
BIL_000673,SUB_04491,2025-12-01,247.07,Paid,2025-12-12,0.0,
BIL_000674,SUB_02073,2025-11-01,391.55,Paid,2025-11-09,0.0,
BIL_000675,SUB_02200,2025-11-01,103.21,Paid,2025-11-13,0.0,
BIL_000676,SUB_04036,2025-11-01,241.77,Overdue,,0.0,
BIL_000677,SUB_02008,2026-01-01,170.17,Paid,2026-01-10,0.0,
BIL_000678,SUB_01319,2025-12-01,269.83,Paid,2025-12-16,0.0,
BIL_000679,SUB_01531,2025-11-01,108.64,Paid,2025-11-12,0.0,
BIL_000680,SUB_02052,2026-01-01,75.78,Paid,2026-01-03,0.0,
BIL_000681,SUB_02989,2025-12-01,301.27,Paid,2025-12-04,0.0,
BIL_000682,SUB_00195,2025-12-01,337.52,Overdue,,0.0,
BIL_000683,SUB_02137,2025-11-01,252.29,Pending,,0.0,
BIL_000684,SUB_01780,2026-01-01,275.8,Paid,2026-01-15,0.0,
BIL_000685,SUB_00310,2025-11-01,442.96,Paid,2025-11-14,0.0,
BIL_000686,SUB_00676,2026-01-01,107.25,Overdue,,0.0,
BIL_000687,SUB_03949,2025-12-01,88.08,Paid,2025-12-06,0.0,
BIL_000688,SUB_03576,2025-11-01,75.11,Overdue,,0.0,
BIL_000689,SUB_04228,2026-01-01,454.55,Paid,2026-01-16,0.0,
BIL_000690,SUB_03121,2025-11-01,137.53,Overdue,,0.0,
BIL_000691,SUB_03144,2025-12-01,198.33,Partial,2025-12-14,0.0,
BIL_000692,SUB_02372,2025-11-01,125.16,Partial,2025-11-14,0.0,
BIL_000693,SUB_04204,2025-12-01,241.65,Overdue,,0.0,
